obs_start,obs_end,length,iteration,ind_idx,distribution
1921929,1921929,1,1,119060,geom
595980,595980,1,1,88864,geom
6423459,6423459,1,1,88864,geom
5101889,5101889,1,1,47524,geom
4935525,4935525,1,1,6233,geom
1840151,1840151,1,1,110590,geom
3773094,3773094,1,1,110590,geom
5991183,5991183,1,1,62573,geom
2679780,2679780,1,1,113338,geom
3372133,3372133,1,1,85721,geom
5054096,5054096,1,1,85721,geom
7184905,7184905,1,1,65702,geom
8724227,8724227,1,1,65702,geom
9963864,9963864,1,1,52266,geom
8224090,8224090,1,1,52266,geom
672470,672470,1,1,7245,geom
9413872,9413872,1,1,7245,geom
8683253,8683253,1,1,61266,geom
2468852,2468852,1,1,61266,geom
7608021,7608021,1,1,12381,geom
7457947,7457947,1,1,108918,geom
8396631,8396631,1,1,3004,geom
6770834,6770834,1,1,3004,geom
6809056,6809056,1,1,3004,geom
305081,305081,1,1,25019,geom
3690177,3690177,1,1,25019,geom
8109183,8109183,1,1,11437,geom
2650836,2650836,1,1,63750,geom
5542406,5542406,1,1,113347,geom
8478322,8478322,1,1,113347,geom
8672219,8672219,1,1,96948,geom
8769728,8769728,1,1,96948,geom
926767,926767,1,1,58351,geom
4652523,4652523,1,1,58351,geom
7614711,7614711,1,1,58351,geom
2753264,2753264,1,1,58351,geom
3836928,3836928,1,1,95918,geom
8095737,8095737,1,1,95918,geom
6633668,6633668,1,1,14472,geom
9837641,9837641,1,1,14472,geom
13395,13395,1,1,54355,geom
5668105,5668105,1,1,33697,geom
6801925,6801925,1,1,33697,geom
3729800,3729800,1,1,19406,geom
3904882,3904882,1,1,58758,geom
1307676,1307676,1,1,97417,geom
4595760,4595760,1,1,30734,geom
8957901,8957901,1,1,30734,geom
8745463,8745463,1,1,30734,geom
3937023,3937023,1,1,51480,geom
5941335,5941335,1,1,51480,geom
7434883,7434883,1,1,51480,geom
8586853,8586853,1,1,51480,geom
1809945,1809945,1,1,57743,geom
9115149,9115149,1,1,57743,geom
1750772,1750772,1,1,32705,geom
3849590,3849590,1,1,32705,geom
204759,204759,1,1,32705,geom
5590457,5590457,1,1,83142,geom
848639,848639,1,1,36346,geom
9974378,9974378,1,1,112949,geom
2013355,2013355,1,1,80152,geom
4007266,4007266,1,1,80152,geom
4803244,4803244,1,1,90868,geom
7264742,7264742,1,1,90868,geom
3134574,3134574,1,1,90868,geom
3222011,3222011,1,1,40653,geom
4555813,4555813,1,1,60123,geom
8291622,8291622,1,1,69745,geom
8713355,8713355,1,1,69745,geom
7759602,7759602,1,1,69745,geom
7525764,7525764,1,1,2538,geom
7906708,7906708,1,1,22001,geom
1942144,1942144,1,1,22001,geom
4318583,4318583,1,1,22001,geom
7303590,7303590,1,1,26440,geom
9399117,9399117,1,1,26440,geom
1572361,1572361,1,1,26440,geom
1747921,1747921,1,1,49940,geom
7902301,7902301,1,1,115854,geom
2746273,2746273,1,1,57593,geom
6102965,6102965,1,1,57593,geom
1518005,1518005,1,1,10778,geom
3947841,3947841,1,1,53230,geom
1432368,1432368,1,1,109288,geom
6938535,6938535,1,1,104011,geom
923380,923380,1,1,5698,geom
2679214,2679214,1,1,41834,geom
5022568,5022568,1,1,123158,geom
9966419,9966419,1,1,53582,geom
8653597,8653597,1,1,18131,geom
1031820,1031820,1,1,18131,geom
9351255,9351255,1,1,70089,geom
9171974,9171974,1,1,70089,geom
4533123,4533123,1,1,56000,geom
4596722,4596722,1,1,56000,geom
8288485,8288485,1,1,96911,geom
6174402,6174402,1,1,83075,geom
3115531,3115531,1,1,115977,geom
85580,85580,1,1,115977,geom
9303281,9303281,1,1,11272,geom
3201206,3201206,1,1,11272,geom
2862724,2862724,1,1,11272,geom
8289455,8289455,1,1,41269,geom
4199543,4199543,1,1,10542,geom
6549692,6549692,1,1,51231,geom
840722,840722,1,1,14452,geom
4712601,4712601,1,1,14452,geom
1123974,1123974,1,1,101328,geom
5860539,5860539,1,1,101328,geom
9811259,9811259,1,1,23349,geom
5791202,5791202,1,1,110531,geom
6581537,6581537,1,1,35838,geom
9035026,9035032,7,1,5390,geom
9570691,9570691,1,1,28485,geom
388264,388264,1,1,57910,geom
4771339,4771339,1,1,93326,geom
7429926,7429926,1,1,93326,geom
2027090,2027090,1,1,93326,geom
7306211,7306211,1,1,93602,geom
8937809,8937809,1,1,93864,geom
475775,475775,1,1,93864,geom
8395653,8395653,1,1,39545,geom
7897281,7897281,1,1,39545,geom
7596547,7596547,1,1,39545,geom
7331004,7331004,1,1,23089,geom
1880175,1880175,1,1,107253,geom
4392558,4392558,1,1,107253,geom
4466286,4466286,1,1,84948,geom
5767673,5767673,1,1,110470,geom
6168756,6168756,1,1,110470,geom
5833641,5833641,1,1,33554,geom
9281338,9281338,1,1,33554,geom
8552857,8552857,1,1,69601,geom
5587198,5587198,1,1,69601,geom
4020869,4020869,1,1,69601,geom
3663170,3663170,1,1,59958,geom
1663719,1663719,1,1,23857,geom
1604227,1604227,1,1,59612,geom
2407075,2407075,1,1,106783,geom
1738295,1738295,1,1,45929,geom
8802615,8802615,1,1,34865,geom
1421938,1421938,1,1,94034,geom
8247875,8247875,1,1,124457,geom
9705645,9705645,1,1,27475,geom
5229696,5229696,1,1,22235,geom
9294618,9294618,1,1,101654,geom
8082882,8082882,1,1,120051,geom
2764885,2764885,1,1,61016,geom
2451096,2451096,1,1,94364,geom
2968105,2968105,1,1,94364,geom
5122659,5122659,1,1,74192,geom
2237275,2237275,1,1,86136,geom
5541644,5541644,1,1,50979,geom
1130159,1130159,1,1,50979,geom
6563970,6563970,1,1,41100,geom
4003604,4003604,1,1,104713,geom
4096829,4096829,1,1,44668,geom
2243669,2243669,1,1,44668,geom
1193987,1193987,1,1,44668,geom
7015221,7015221,1,1,79285,geom
996392,996392,1,1,79285,geom
6919577,6919577,1,1,79285,geom
5806714,5806714,1,1,84684,geom
3157423,3157423,1,1,84732,geom
8475505,8475505,1,1,84732,geom
8705594,8705594,1,1,26410,geom
9834782,9834782,1,1,26410,geom
7487242,7487242,1,1,15687,geom
7349132,7349132,1,1,15687,geom
6398516,6398516,1,1,18689,geom
7096957,7096957,1,1,18689,geom
3217311,3217311,1,1,18689,geom
2555873,2555873,1,1,18689,geom
9186877,9186877,1,1,66212,geom
5068321,5068321,1,1,2892,geom
3924849,3924849,1,1,2892,geom
7472947,7472947,1,1,94578,geom
8653597,8653597,1,1,20824,geom
3114738,3114738,1,1,94991,geom
6698381,6698397,17,1,5093,geom
4385584,4385584,1,1,116200,geom
848136,848136,1,1,116200,geom
5159674,5159674,1,1,116200,geom
6601162,6601162,1,1,84983,geom
5008515,5008515,1,1,84983,geom
2874732,2874732,1,1,63724,geom
3132360,3132360,1,1,63724,geom
8406696,8406696,1,1,3293,geom
6936571,6936571,1,1,53469,geom
6152920,6152920,1,1,36825,geom
1257534,1257534,1,1,37205,geom
8208513,8208513,1,1,37205,geom
6025966,6025966,1,1,1035,geom
6398516,6398516,1,1,20670,geom
5286540,5286540,1,1,95871,geom
4820768,4820768,1,1,28164,geom
9853253,9853253,1,1,52675,geom
1834524,1834524,1,1,52675,geom
4576058,4576058,1,1,85549,geom
6970890,6970890,1,1,100846,geom
6487050,6487050,1,1,100846,geom
5368802,5368802,1,1,32431,geom
3009029,3009029,1,1,74083,geom
5300994,5300994,1,1,124300,geom
1036370,1036370,1,1,55116,geom
7876335,7876335,1,1,120479,geom
1275720,1275720,1,1,120479,geom
8695909,8695909,1,1,3828,geom
6701740,6701740,1,1,105023,geom
6628119,6628119,1,1,105023,geom
229291,229291,1,1,111943,geom
6426169,6426169,1,1,111943,geom
2693129,2693129,1,1,56825,geom
86962,86962,1,1,72906,geom
3202903,3202903,1,1,93549,geom
443360,443360,1,1,53602,geom
5303725,5303725,1,1,94895,geom
7200283,7200283,1,1,102618,geom
5577896,5577896,1,1,102618,geom
2274825,2274825,1,1,102618,geom
9864997,9864997,1,1,102618,geom
7104594,7104594,1,1,49580,geom
9976666,9976666,1,1,110109,geom
9425890,9425890,1,1,20331,geom
2506326,2506326,1,1,6170,geom
4668389,4668389,1,1,6170,geom
673798,673847,50,1,41258,geom
9644726,9644726,1,1,41258,geom
6278547,6278547,1,1,44832,geom
9964320,9964320,1,1,37595,geom
2225995,2225995,1,1,27640,geom
9042512,9042512,1,1,13864,geom
1973197,1973197,1,1,52948,geom
3394579,3394579,1,1,103612,geom
4518770,4518770,1,1,97918,geom
5802127,5802127,1,1,109441,geom
6123338,6123338,1,1,109441,geom
8665291,8665291,1,1,38720,geom
9522577,9522577,1,1,38720,geom
8828905,8828905,1,1,53394,geom
9956923,9956923,1,1,53394,geom
1893073,1893073,1,1,117179,geom
8672541,8672541,1,1,97127,geom
6837583,6837583,1,1,97127,geom
6934929,6934929,1,1,5704,geom
4672874,4672874,1,1,31396,geom
2157571,2157571,1,1,31396,geom
3804065,3804065,1,1,120022,geom
9963693,9963693,1,1,120022,geom
4014344,4014344,1,1,41741,geom
3886072,3886072,1,1,41741,geom
6561926,6561926,1,1,41741,geom
2313360,2313360,1,1,41741,geom
1568738,1568747,10,1,41741,geom
4513598,4513598,1,1,41945,geom
260828,260828,1,1,41945,geom
5901376,5901376,1,1,78333,geom
2015201,2015201,1,1,78333,geom
3185553,3185553,1,1,78333,geom
3858370,3858370,1,1,69937,geom
9495757,9495757,1,1,43622,geom
7614478,7614478,1,1,55685,geom
2761962,2761962,1,1,120099,geom
5114354,5114354,1,1,86674,geom
8862690,8862690,1,1,86674,geom
1498217,1498217,1,1,26377,geom
295923,295923,1,1,103333,geom
3467159,3467159,1,1,29284,geom
3688633,3688633,1,1,29284,geom
7742091,7742091,1,1,50669,geom
5261287,5261287,1,1,50669,geom
7237520,7237520,1,1,70332,geom
9770808,9770808,1,1,91590,geom
1823769,1823769,1,1,120584,geom
2125145,2125145,1,1,120584,geom
8261576,8261576,1,1,120584,geom
2381443,2381443,1,1,111218,geom
2534980,2534980,1,1,111218,geom
8506568,8506568,1,1,122944,geom
1627186,1627186,1,1,122944,geom
9980026,9980026,1,1,25775,geom
8743843,8743843,1,1,25775,geom
6770834,6770834,1,1,25775,geom
2885466,2885466,1,1,25775,geom
8805527,8805527,1,1,25775,geom
9806663,9806663,1,1,25775,geom
8459853,8459853,1,1,116015,geom
5177608,5177608,1,1,89753,geom
7739580,7739580,1,1,89753,geom
1650457,1650457,1,1,89753,geom
9054405,9054405,1,1,17833,geom
7473736,7473736,1,1,17833,geom
8243365,8243365,1,1,17833,geom
2681898,2681898,1,1,117981,geom
1938966,1938966,1,1,117981,geom
8904000,8904000,1,1,117981,geom
3886072,3886072,1,1,124508,geom
4769476,4769476,1,1,23010,geom
6713840,6713840,1,1,23010,geom
6951289,6951289,1,1,23010,geom
5587135,5587135,1,1,23010,geom
5225157,5225157,1,1,100234,geom
8365963,8365963,1,1,24306,geom
7675562,7675562,1,1,31568,geom
2822943,2822943,1,1,41447,geom
5284413,5284413,1,1,91723,geom
5601294,5601298,5,1,119679,geom
9126050,9126050,1,1,119679,geom
6330344,6330344,1,1,27993,geom
6583522,6583522,1,1,105157,geom
4840212,4840212,1,1,105157,geom
454483,454483,1,1,70243,geom
3433924,3433924,1,1,70243,geom
3796174,3796174,1,1,119895,geom
9411398,9411398,1,1,42594,geom
3713628,3713628,1,1,99654,geom
7660536,7660536,1,1,99654,geom
2605583,2605583,1,1,85398,geom
1035490,1035490,1,1,112701,geom
9827398,9827398,1,1,112701,geom
6490730,6490730,1,1,107627,geom
3575480,3575480,1,1,107627,geom
5165698,5165698,1,1,107627,geom
2361832,2361832,1,1,79515,geom
1986927,1986927,1,1,79515,geom
61449,61449,1,1,107570,geom
3025317,3025317,1,1,23908,geom
2721396,2721396,1,1,23908,geom
7783574,7783574,1,1,101517,geom
9702381,9702381,1,1,30129,geom
755606,755606,1,1,29747,geom
6587187,6587187,1,1,29747,geom
108176,108176,1,1,29747,geom
7110513,7110513,1,1,31830,geom
3428201,3428201,1,1,114005,geom
401386,401386,1,1,30990,geom
9784269,9784269,1,1,30990,geom
4101731,4101731,1,1,31891,geom
5804162,5804162,1,1,72522,geom
6578465,6578465,1,1,11950,geom
9006113,9006113,1,1,41511,geom
6333067,6333067,1,1,101553,geom
6138436,6138436,1,1,101553,geom
2895321,2895321,1,1,91669,geom
9643185,9643185,1,1,42303,geom
7173261,7173261,1,1,42303,geom
3818222,3818222,1,1,106988,geom
4278721,4278721,1,1,32767,geom
3584036,3584036,1,1,73759,geom
3858420,3858420,1,1,73759,geom
4877877,4877877,1,1,79758,geom
5181327,5181327,1,1,114787,geom
9879274,9879274,1,1,18901,geom
1320485,1320485,1,1,18901,geom
8013342,8013342,1,1,64585,geom
4179447,4179447,1,1,86781,geom
9907490,9907490,1,1,86781,geom
4789303,4789303,1,1,41865,geom
2452187,2452187,1,1,8684,geom
2331801,2331801,1,1,78688,geom
52624,52624,1,1,78688,geom
1778227,1778227,1,1,78688,geom
2150528,2150528,1,1,78688,geom
4046336,4046336,1,1,45749,geom
3002864,3002864,1,1,15475,geom
513273,513273,1,1,85946,geom
7786468,7786468,1,1,85946,geom
8939841,8939844,4,1,68302,geom
1871922,1871922,1,1,68302,geom
1725627,1725627,1,1,68302,geom
7268224,7268224,1,1,107459,geom
1834988,1834988,1,1,22751,geom
1500881,1500881,1,1,89139,geom
5240185,5240185,1,1,89139,geom
3874360,3874360,1,1,68463,geom
7937095,7937095,1,1,60927,geom
2042728,2042728,1,1,124966,geom
2334903,2334903,1,1,124966,geom
6951289,6951289,1,1,124966,geom
9803590,9803590,1,1,124966,geom
3786105,3786105,1,1,56529,geom
9933178,9933178,1,1,57949,geom
8593945,8593945,1,1,96519,geom
7069001,7069125,125,1,96519,geom
7756977,7756977,1,1,4136,geom
3575646,3575646,1,1,73450,geom
6547292,6547292,1,1,73450,geom
3737765,3737765,1,1,93057,geom
4728677,4728677,1,1,81596,geom
8991648,8991648,1,1,66349,geom
5350911,5350911,1,1,66349,geom
7519814,7519814,1,1,66349,geom
3119955,3119955,1,1,75025,geom
8738632,8738637,6,1,75025,geom
8249495,8249495,1,1,75025,geom
3113383,3113386,4,1,42633,geom
2142596,2142596,1,1,42633,geom
8533083,8533083,1,1,36821,geom
1591525,1591525,1,1,32306,geom
828609,828609,1,1,32306,geom
4600650,4600650,1,1,70038,geom
3815614,3815614,1,1,35248,geom
9763571,9763571,1,1,51182,geom
1280465,1280465,1,1,102424,geom
9386176,9386176,1,1,102424,geom
7293101,7293101,1,1,2461,geom
9309648,9309648,1,1,47979,geom
530238,530238,1,1,25605,geom
578305,578305,1,1,39039,geom
7463429,7463429,1,1,37022,geom
9330028,9330028,1,1,37022,geom
4103357,4103357,1,1,37022,geom
2116261,2116261,1,1,77893,geom
7474410,7474410,1,1,77893,geom
2069816,2069816,1,1,51916,geom
4538498,4538498,1,1,109701,geom
5076009,5076009,1,1,65163,geom
7092034,7092034,1,1,65163,geom
7312471,7312471,1,1,65163,geom
3306354,3306354,1,1,5317,geom
66289,66289,1,1,73587,geom
4139339,4139339,1,1,73587,geom
3168427,3168427,1,1,101517,geom
2612603,2612603,1,1,21455,geom
3677280,3677280,1,1,21455,geom
7439642,7439642,1,1,24912,geom
2618079,2618079,1,1,69274,geom
3062085,3062085,1,1,24986,geom
6286153,6286153,1,1,60833,geom
3773094,3773094,1,1,3841,geom
7185360,7185360,1,1,91843,geom
6621144,6621144,1,1,91843,geom
6338762,6338762,1,1,91843,geom
6437205,6437205,1,1,59287,geom
2216706,2216706,1,1,102145,geom
7993291,7993291,1,1,102145,geom
7977328,7977328,1,1,102145,geom
4374316,4374316,1,1,37904,geom
2822099,2822099,1,1,104134,geom
2010625,2010625,1,1,74826,geom
8596954,8596954,1,1,84892,geom
5987716,5987716,1,1,84892,geom
8689077,8689077,1,1,84892,geom
5303819,5303819,1,1,84892,geom
1368944,1368944,1,1,84892,geom
4874160,4874160,1,1,123058,geom
668237,668237,1,1,26688,geom
7322247,7322247,1,1,26688,geom
6902499,6902499,1,1,114756,geom
3555639,3555639,1,1,114756,geom
1903736,1903736,1,1,74503,geom
2326939,2326939,1,1,76463,geom
4459697,4459697,1,1,76463,geom
5594455,5594455,1,1,76463,geom
71690,71690,1,1,18518,geom
497788,497788,1,1,59547,geom
1992688,1992688,1,1,59547,geom
4496259,4496259,1,1,59547,geom
3749242,3749242,1,1,59547,geom
5387068,5387068,1,1,103793,geom
1708230,1708230,1,1,103793,geom
6475690,6475690,1,1,80889,geom
6591071,6591071,1,1,80889,geom
2402810,2402810,1,1,80889,geom
1170520,1170549,30,1,80889,geom
3201206,3201206,1,1,122375,geom
8346420,8346420,1,1,122375,geom
1149536,1149536,1,1,93352,geom
7604191,7604191,1,1,93352,geom
9499502,9499502,1,1,42780,geom
5177608,5177608,1,1,84588,geom
7759602,7759602,1,1,77462,geom
9254988,9254988,1,1,105324,geom
1736251,1736251,1,1,105324,geom
4216420,4216420,1,1,1416,geom
6572334,6572334,1,1,1416,geom
3053642,3053642,1,1,367,geom
9803795,9803795,1,1,367,geom
5490628,5490628,1,1,367,geom
679983,679983,1,1,367,geom
9763571,9763571,1,1,56017,geom
2611488,2611488,1,1,2760,geom
2601281,2601281,1,1,48159,geom
214448,214448,1,1,24803,geom
6941937,6941937,1,1,83066,geom
8109183,8109183,1,1,9216,geom
2444310,2444310,1,1,9216,geom
5508956,5508956,1,1,123341,geom
2243316,2243316,1,1,124538,geom
7760222,7760222,1,1,124538,geom
8713406,8713406,1,1,15684,geom
2673636,2673636,1,1,91446,geom
6913736,6913736,1,1,115601,geom
6450062,6450062,1,1,75753,geom
7066713,7066713,1,1,75753,geom
777584,777584,1,1,73583,geom
6161483,6161483,1,1,119158,geom
6485785,6485785,1,1,1488,geom
6180972,6180972,1,1,1488,geom
3786878,3786878,1,1,29476,geom
1073427,1073427,1,1,36110,geom
8298903,8298903,1,1,17089,geom
8370867,8370867,1,1,100064,geom
9982326,9982326,1,1,70138,geom
6593749,6593749,1,1,70138,geom
255601,255601,1,1,25310,geom
5500403,5500403,1,1,25310,geom
4840600,4840600,1,1,73897,geom
7972414,7972455,42,1,73897,geom
5274177,5274177,1,1,74770,geom
2781288,2781288,1,1,74770,geom
7259203,7259203,1,1,6010,geom
1446647,1446647,1,1,25891,geom
8408224,8408224,1,1,88478,geom
2659891,2659891,1,1,88478,geom
2274109,2274109,1,1,65613,geom
9171483,9171483,1,1,81573,geom
500551,500551,1,1,81573,geom
5923201,5923201,1,1,58878,geom
2912738,2912738,1,1,58878,geom
9564876,9564876,1,1,58878,geom
5289982,5289982,1,1,55368,geom
1101894,1101894,1,1,102863,geom
9348728,9348728,1,1,102863,geom
4294783,4294783,1,1,96043,geom
456549,456549,1,1,96029,geom
460535,460544,10,1,1522,geom
8365939,8365939,1,1,750,geom
4594556,4594556,1,1,750,geom
7238674,7238674,1,1,93081,geom
7089536,7089536,1,1,93081,geom
5318611,5318611,1,1,93081,geom
2660030,2660030,1,1,1528,geom
5076670,5076670,1,1,26849,geom
3261833,3261833,1,1,26849,geom
4942141,4942141,1,1,26849,geom
8438736,8438736,1,1,26849,geom
7508371,7508371,1,1,91808,geom
6693845,6693845,1,1,117236,geom
3758247,3758247,1,1,115811,geom
7324599,7324599,1,1,40871,geom
2983748,2983748,1,1,40871,geom
7998331,7998331,1,1,82845,geom
6684277,6684277,1,1,100896,geom
5333227,5333227,1,1,100896,geom
3529714,3529714,1,1,124577,geom
7806097,7806097,1,1,80569,geom
40940,40940,1,1,80569,geom
8844895,8844895,1,1,438,geom
354594,354594,1,1,35247,geom
397440,397440,1,1,117688,geom
1734224,1734224,1,1,117688,geom
4943559,4943559,1,1,117235,geom
1435563,1435563,1,1,753,geom
8671761,8671761,1,1,753,geom
6237036,6237036,1,1,753,geom
9892338,9892338,1,1,753,geom
8508477,8508477,1,1,753,geom
9834600,9834600,1,1,16243,geom
8261576,8261576,1,1,39775,geom
9571894,9571894,1,1,39775,geom
2689344,2689344,1,1,8295,geom
8998666,8998666,1,1,89863,geom
5023732,5023732,1,1,89863,geom
5378911,5378918,8,1,89863,geom
2953630,2953630,1,1,77394,geom
1370373,1370373,1,1,108084,geom
6995982,6995982,1,1,10730,geom
987639,987639,1,1,61189,geom
3264617,3264617,1,1,23363,geom
2294519,2294519,1,1,23363,geom
1908548,1908548,1,1,99820,geom
1820777,1820777,1,1,99820,geom
6788763,6788763,1,1,37698,geom
2083232,2083232,1,1,75454,geom
4094528,4094528,1,1,75454,geom
3946987,3946987,1,1,60346,geom
6913042,6913042,1,1,60346,geom
6251072,6251072,1,1,23407,geom
8281734,8281734,1,1,22720,geom
7078878,7078878,1,1,6388,geom
8175503,8175503,1,1,88511,geom
7676363,7676363,1,1,4693,geom
1722276,1722276,1,1,4693,geom
4420388,4420388,1,1,97102,geom
6063625,6063625,1,1,97102,geom
5356025,5356025,1,1,15373,geom
8948087,8948087,1,1,15373,geom
5610374,5610374,1,1,91308,geom
578305,578305,1,1,53784,geom
10283,10283,1,1,53784,geom
3299596,3299596,1,1,38757,geom
5022568,5022568,1,1,38757,geom
1760735,1760735,1,1,73737,geom
7820918,7820918,1,1,73737,geom
5122659,5122659,1,1,29141,geom
8940263,8940263,1,1,29141,geom
7073793,7073793,1,1,29141,geom
6804732,6804732,1,1,57494,geom
7716230,7716230,1,1,38736,geom
3230656,3230656,1,1,79960,geom
8828905,8828905,1,1,79960,geom
854615,854615,1,1,60247,geom
8098199,8098199,1,1,60247,geom
5293916,5293916,1,1,2604,geom
2620333,2620333,1,1,14894,geom
6949966,6949966,1,1,14894,geom
7936002,7936002,1,1,14894,geom
1451247,1451247,1,1,96258,geom
9224368,9224368,1,1,96258,geom
7843109,7843109,1,1,96258,geom
9327340,9327340,1,1,29578,geom
3627445,3627445,1,1,68726,geom
280816,280816,1,1,110871,geom
6660380,6660380,1,1,50389,geom
3719088,3719088,1,1,32779,geom
1328429,1328429,1,1,91661,geom
7888827,7888827,1,1,121204,geom
6625561,6625561,1,1,62550,geom
2434090,2434090,1,1,122984,geom
9708476,9708476,1,1,122984,geom
4536247,4536247,1,1,120547,geom
5717759,5717759,1,1,107327,geom
2986478,2986478,1,1,107327,geom
1496061,1496061,1,1,23742,geom
7874399,7874399,1,1,23742,geom
7322364,7322364,1,1,23742,geom
181427,181427,1,1,117531,geom
8256618,8256618,1,1,117531,geom
7403035,7403035,1,1,21368,geom
8466275,8466275,1,1,15901,geom
6591071,6591071,1,1,75750,geom
2771389,2771389,1,1,37655,geom
6064564,6064564,1,1,56840,geom
4794439,4794439,1,1,73229,geom
6124513,6124513,1,1,11305,geom
3298866,3298866,1,1,11305,geom
5723280,5723280,1,1,63915,geom
400797,400797,1,1,70390,geom
6847352,6847352,1,1,69047,geom
4609463,4609463,1,1,66699,geom
7377240,7377240,1,1,66699,geom
5604106,5604106,1,1,9331,geom
2691971,2691971,1,1,9331,geom
7134743,7134743,1,1,36977,geom
3241665,3241665,1,1,108708,geom
8365939,8365939,1,1,108708,geom
636841,636841,1,1,108708,geom
3674680,3674680,1,1,23512,geom
8475505,8475505,1,1,120068,geom
8094635,8094635,1,1,59383,geom
254642,254642,1,1,17325,geom
8565775,8565775,1,1,86954,geom
3288034,3288034,1,1,73613,geom
5201750,5201756,7,1,30480,geom
1840244,1840244,1,1,86007,geom
9811800,9811800,1,1,86007,geom
291488,291488,1,1,86007,geom
4322961,4322961,1,1,86007,geom
2081164,2081164,1,1,42069,geom
6106391,6106391,1,1,61700,geom
7801924,7801924,1,1,61700,geom
5775193,5775193,1,1,61700,geom
4531105,4531105,1,1,60147,geom
9456674,9456674,1,1,94280,geom
8506624,8506624,1,1,120536,geom
8698393,8698393,1,1,120536,geom
5646561,5646561,1,1,120536,geom
1764358,1764358,1,1,119960,geom
